path_a,path_b,label_a,label_b,cross_label,phash_hamming,dhash_hamming,ssim,exact_sha_match,passes_pixel_confirmation,is_duplicate_for_grouping
4. Helopeltis/helopeltis_00323.jpg,4. Helopeltis/helopeltis_00377.jpg,4. Helopeltis,4. Helopeltis,False,56,120,0.91708,False,False,False
4. Helopeltis/helopeltis_00323.jpg,4. Helopeltis/helopeltis_00592.jpg,4. Helopeltis,4. Helopeltis,False,60,108,0.90067,False,False,False
4. Helopeltis/helopeltis_00323.jpg,5. Red spider/red_spider_00072.jpg,4. Helopeltis,5. Red spider,True,54,83,0.89862,False,False,False
4. Helopeltis/helopeltis_00323.jpg,6. Green mirid bug/green_mirid_bug_00452.jpg,4. Helopeltis,6. Green mirid bug,True,58,96,0.90342,False,False,False
4. Helopeltis/helopeltis_00323.jpg,7. Healthy leaf/healthy_00177.jpg,4. Helopeltis,7. Healthy leaf,True,64,90,0.88718,False,False,False
4. Helopeltis/helopeltis_00323.jpg,7. Healthy leaf/healthy_00283.jpg,4. Helopeltis,7. Healthy leaf,True,60,99,0.90744,False,False,False
4. Helopeltis/helopeltis_00324.jpg,4. Helopeltis/helopeltis_00388.jpg,4. Helopeltis,4. Helopeltis,False,62,100,0.88544,False,False,False
4. Helopeltis/helopeltis_00324.jpg,4. Helopeltis/helopeltis_00395.jpg,4. Helopeltis,4. Helopeltis,False,48,104,0.91122,False,False,False
4. Helopeltis/helopeltis_00324.jpg,4. Helopeltis/helopeltis_00397.jpg,4. Helopeltis,4. Helopeltis,False,50,103,0.91223,False,False,False
4. Helopeltis/helopeltis_00324.jpg,4. Helopeltis/helopeltis_00398.jpg,4. Helopeltis,4. Helopeltis,False,58,115,0.90283,False,False,False
4. Helopeltis/helopeltis_00324.jpg,4. Helopeltis/helopeltis_00404.jpg,4. Helopeltis,4. Helopeltis,False,56,94,0.89946,False,False,False
4. Helopeltis/helopeltis_00324.jpg,4. Helopeltis/helopeltis_00488.jpg,4. Helopeltis,4. Helopeltis,False,54,102,0.89284,False,False,False
4. Helopeltis/helopeltis_00324.jpg,4. Helopeltis/helopeltis_00547.jpg,4. Helopeltis,4. Helopeltis,False,56,96,0.90329,False,False,False
4. Helopeltis/helopeltis_00324.jpg,4. Helopeltis/helopeltis_00548.jpg,4. Helopeltis,4. Helopeltis,False,58,98,0.90402,False,False,False
4. Helopeltis/helopeltis_00324.jpg,5. Red spider/red_spider_00337.jpg,4. Helopeltis,5. Red spider,True,62,75,0.89639,False,False,False
4. Helopeltis/helopeltis_00324.jpg,5. Red spider/red_spider_00463.jpg,4. Helopeltis,5. Red spider,True,60,102,0.90459,False,False,False
4. Helopeltis/helopeltis_00324.jpg,5. Red spider/red_spider_00476.jpg,4. Helopeltis,5. Red spider,True,56,110,0.90812,False,False,False
4. Helopeltis/helopeltis_00324.jpg,6. Green mirid bug/green_mirid_bug_00422.jpg,4. Helopeltis,6. Green mirid bug,True,48,90,0.89975,False,False,False
4. Helopeltis/helopeltis_00324.jpg,6. Green mirid bug/green_mirid_bug_00832.jpg,4. Helopeltis,6. Green mirid bug,True,58,99,0.90956,False,False,False
4. Helopeltis/helopeltis_00324.jpg,7. Healthy leaf/healthy_00251.jpg,4. Helopeltis,7. Healthy leaf,True,64,84,0.89864,False,False,False
4. Helopeltis/helopeltis_00324.jpg,7. Healthy leaf/healthy_00252.jpg,4. Helopeltis,7. Healthy leaf,True,56,88,0.90778,False,False,False
4. Helopeltis/helopeltis_00324.jpg,7. Healthy leaf/healthy_00930.jpg,4. Helopeltis,7. Healthy leaf,True,58,112,0.90291,False,False,False
4. Helopeltis/helopeltis_00324.jpg,7. Healthy leaf/healthy_00935.jpg,4. Helopeltis,7. Healthy leaf,True,62,123,0.88868,False,False,False
4. Helopeltis/helopeltis_00325.jpg,4. Helopeltis/helopeltis_00382.jpg,4. Helopeltis,4. Helopeltis,False,58,101,0.90915,False,False,False
4. Helopeltis/helopeltis_00325.jpg,6. Green mirid bug/green_mirid_bug_00652.jpg,4. Helopeltis,6. Green mirid bug,True,58,80,0.91079,False,False,False
4. Helopeltis/helopeltis_00325.jpg,7. Healthy leaf/healthy_00063.jpg,4. Helopeltis,7. Healthy leaf,True,64,106,0.90355,False,False,False
4. Helopeltis/helopeltis_00325.jpg,7. Healthy leaf/healthy_00277.jpg,4. Helopeltis,7. Healthy leaf,True,64,87,0.89791,False,False,False
4. Helopeltis/helopeltis_00330.jpg,5. Red spider/red_spider_00385.jpg,4. Helopeltis,5. Red spider,True,48,73,0.83055,False,False,False
4. Helopeltis/helopeltis_00330.jpg,7. Healthy leaf/healthy_00529.jpg,4. Helopeltis,7. Healthy leaf,True,64,83,0.84855,False,False,False
4. Helopeltis/helopeltis_00336.jpg,5. Red spider/red_spider_00259.jpg,4. Helopeltis,5. Red spider,True,62,82,0.82629,False,False,False
4. Helopeltis/helopeltis_00336.jpg,5. Red spider/red_spider_00476.jpg,4. Helopeltis,5. Red spider,True,64,134,0.86248,False,False,False
4. Helopeltis/helopeltis_00336.jpg,6. Green mirid bug/green_mirid_bug_00333.jpg,4. Helopeltis,6. Green mirid bug,True,64,93,0.83953,False,False,False
4. Helopeltis/helopeltis_00336.jpg,6. Green mirid bug/green_mirid_bug_00772.jpg,4. Helopeltis,6. Green mirid bug,True,64,122,0.8467,False,False,False
4. Helopeltis/helopeltis_00336.jpg,7. Healthy leaf/healthy_00581.jpg,4. Helopeltis,7. Healthy leaf,True,62,99,0.83139,False,False,False
4. Helopeltis/helopeltis_00338.jpg,6. Green mirid bug/green_mirid_bug_01257.jpg,4. Helopeltis,6. Green mirid bug,True,64,77,0.85241,False,False,False
4. Helopeltis/helopeltis_00339.jpg,4. Helopeltis/helopeltis_00377.jpg,4. Helopeltis,4. Helopeltis,False,62,93,0.89353,False,False,False
4. Helopeltis/helopeltis_00339.jpg,6. Green mirid bug/green_mirid_bug_00076.jpg,4. Helopeltis,6. Green mirid bug,True,58,104,0.88391,False,False,False
4. Helopeltis/helopeltis_00339.jpg,7. Healthy leaf/healthy_00205.jpg,4. Helopeltis,7. Healthy leaf,True,60,99,0.88721,False,False,False
4. Helopeltis/helopeltis_00339.jpg,7. Healthy leaf/healthy_00215.jpg,4. Helopeltis,7. Healthy leaf,True,62,97,0.88631,False,False,False
4. Helopeltis/helopeltis_00340.jpg,4. Helopeltis/helopeltis_00374.jpg,4. Helopeltis,4. Helopeltis,False,54,81,0.89912,False,False,False
4. Helopeltis/helopeltis_00342.jpg,5. Red spider/red_spider_00035.jpg,4. Helopeltis,5. Red spider,True,60,100,0.83137,False,False,False
4. Helopeltis/helopeltis_00342.jpg,5. Red spider/red_spider_00272.jpg,4. Helopeltis,5. Red spider,True,64,76,0.84331,False,False,False
4. Helopeltis/helopeltis_00343.jpg,5. Red spider/red_spider_00046.jpg,4. Helopeltis,5. Red spider,True,52,84,0.81742,False,False,False
4. Helopeltis/helopeltis_00343.jpg,6. Green mirid bug/green_mirid_bug_00311.jpg,4. Helopeltis,6. Green mirid bug,True,56,117,0.83276,False,False,False
4. Helopeltis/helopeltis_00343.jpg,6. Green mirid bug/green_mirid_bug_00947.jpg,4. Helopeltis,6. Green mirid bug,True,64,116,0.83057,False,False,False
4. Helopeltis/helopeltis_00343.jpg,7. Healthy leaf/healthy_00022.jpg,4. Helopeltis,7. Healthy leaf,True,64,103,0.8102,False,False,False
4. Helopeltis/helopeltis_00343.jpg,7. Healthy leaf/healthy_00054.jpg,4. Helopeltis,7. Healthy leaf,True,56,85,0.85971,False,False,False
4. Helopeltis/helopeltis_00343.jpg,7. Healthy leaf/healthy_00133.jpg,4. Helopeltis,7. Healthy leaf,True,64,100,0.84816,False,False,False
4. Helopeltis/helopeltis_00343.jpg,7. Healthy leaf/healthy_00144.jpg,4. Helopeltis,7. Healthy leaf,True,50,88,0.84438,False,False,False
4. Helopeltis/helopeltis_00343.jpg,7. Healthy leaf/healthy_00164.jpg,4. Helopeltis,7. Healthy leaf,True,62,79,0.83945,False,False,False
4. Helopeltis/helopeltis_00343.jpg,7. Healthy leaf/healthy_00389.jpg,4. Helopeltis,7. Healthy leaf,True,56,103,0.74422,False,False,False
4. Helopeltis/helopeltis_00343.jpg,7. Healthy leaf/healthy_00797.jpg,4. Helopeltis,7. Healthy leaf,True,60,120,0.84202,False,False,False
4. Helopeltis/helopeltis_00344.jpg,4. Helopeltis/helopeltis_00545.jpg,4. Helopeltis,4. Helopeltis,False,62,115,0.85296,False,False,False
4. Helopeltis/helopeltis_00344.jpg,6. Green mirid bug/green_mirid_bug_00386.jpg,4. Helopeltis,6. Green mirid bug,True,64,129,0.85743,False,False,False
4. Helopeltis/helopeltis_00346.jpg,6. Green mirid bug/green_mirid_bug_00314.jpg,4. Helopeltis,6. Green mirid bug,True,60,119,0.85281,False,False,False
4. Helopeltis/helopeltis_00347.jpg,4. Helopeltis/helopeltis_00533.jpg,4. Helopeltis,4. Helopeltis,False,64,112,0.86404,False,False,False
4. Helopeltis/helopeltis_00347.jpg,6. Green mirid bug/green_mirid_bug_00653.jpg,4. Helopeltis,6. Green mirid bug,True,64,104,0.88318,False,False,False
4. Helopeltis/helopeltis_00347.jpg,6. Green mirid bug/green_mirid_bug_00900.jpg,4. Helopeltis,6. Green mirid bug,True,64,109,0.85818,False,False,False
4. Helopeltis/helopeltis_00349.jpg,6. Green mirid bug/green_mirid_bug_00652.jpg,4. Helopeltis,6. Green mirid bug,True,58,126,0.88407,False,False,False
4. Helopeltis/helopeltis_00350.jpg,5. Red spider/red_spider_00238.jpg,4. Helopeltis,5. Red spider,True,62,95,0.87549,False,False,False
4. Helopeltis/helopeltis_00351.jpg,5. Red spider/red_spider_00242.jpg,4. Helopeltis,5. Red spider,True,62,125,0.83152,False,False,False
4. Helopeltis/helopeltis_00351.jpg,6. Green mirid bug/green_mirid_bug_00755.jpg,4. Helopeltis,6. Green mirid bug,True,64,78,0.82439,False,False,False
4. Helopeltis/helopeltis_00351.jpg,7. Healthy leaf/healthy_00554.jpg,4. Helopeltis,7. Healthy leaf,True,54,125,0.8181,False,False,False
4. Helopeltis/helopeltis_00352.jpg,5. Red spider/red_spider_00477.jpg,4. Helopeltis,5. Red spider,True,60,53,0.88279,False,False,False
4. Helopeltis/helopeltis_00352.jpg,7. Healthy leaf/healthy_00349.jpg,4. Helopeltis,7. Healthy leaf,True,62,96,0.81588,False,False,False
4. Helopeltis/helopeltis_00353.jpg,7. Healthy leaf/healthy_00743.jpg,4. Helopeltis,7. Healthy leaf,True,56,50,0.88207,False,False,False
4. Helopeltis/helopeltis_00353.jpg,7. Healthy leaf/healthy_00782.jpg,4. Helopeltis,7. Healthy leaf,True,64,57,0.88486,False,False,False
4. Helopeltis/helopeltis_00354.jpg,6. Green mirid bug/green_mirid_bug_00328.jpg,4. Helopeltis,6. Green mirid bug,True,64,122,0.86374,False,False,False
4. Helopeltis/helopeltis_00355.jpg,5. Red spider/red_spider_00265.jpg,4. Helopeltis,5. Red spider,True,42,117,0.8732,False,False,False
4. Helopeltis/helopeltis_00355.jpg,6. Green mirid bug/green_mirid_bug_01257.jpg,4. Helopeltis,6. Green mirid bug,True,64,94,0.87253,False,False,False
4. Helopeltis/helopeltis_00358.jpg,5. Red spider/red_spider_00009.jpg,4. Helopeltis,5. Red spider,True,50,128,0.87275,False,False,False
4. Helopeltis/helopeltis_00358.jpg,5. Red spider/red_spider_00290.jpg,4. Helopeltis,5. Red spider,True,60,76,0.88241,False,False,False
4. Helopeltis/helopeltis_00358.jpg,5. Red spider/red_spider_00387.jpg,4. Helopeltis,5. Red spider,True,60,108,0.85831,False,False,False
4. Helopeltis/helopeltis_00358.jpg,6. Green mirid bug/green_mirid_bug_00877.jpg,4. Helopeltis,6. Green mirid bug,True,60,53,0.90604,False,False,False
4. Helopeltis/helopeltis_00358.jpg,6. Green mirid bug/green_mirid_bug_01255.jpg,4. Helopeltis,6. Green mirid bug,True,54,94,0.87681,False,False,False
4. Helopeltis/helopeltis_00359.jpg,6. Green mirid bug/green_mirid_bug_00275.jpg,4. Helopeltis,6. Green mirid bug,True,64,88,0.88179,False,False,False
4. Helopeltis/helopeltis_00359.jpg,7. Healthy leaf/healthy_00073.jpg,4. Helopeltis,7. Healthy leaf,True,60,118,0.85008,False,False,False
4. Helopeltis/helopeltis_00360.jpg,5. Red spider/red_spider_00071.jpg,4. Helopeltis,5. Red spider,True,58,97,0.8879,False,False,False
4. Helopeltis/helopeltis_00360.jpg,6. Green mirid bug/green_mirid_bug_00822.jpg,4. Helopeltis,6. Green mirid bug,True,64,85,0.83793,False,False,False
4. Helopeltis/helopeltis_00360.jpg,7. Healthy leaf/healthy_00056.jpg,4. Helopeltis,7. Healthy leaf,True,62,119,0.85995,False,False,False
4. Helopeltis/helopeltis_00360.jpg,7. Healthy leaf/healthy_00219.jpg,4. Helopeltis,7. Healthy leaf,True,60,103,0.88651,False,False,False
4. Helopeltis/helopeltis_00361.jpg,6. Green mirid bug/green_mirid_bug_00214.jpg,4. Helopeltis,6. Green mirid bug,True,64,107,0.87383,False,False,False
4. Helopeltis/helopeltis_00365.jpg,4. Helopeltis/helopeltis_00366.jpg,4. Helopeltis,4. Helopeltis,False,52,15,0.88237,False,False,False
4. Helopeltis/helopeltis_00365.jpg,4. Helopeltis/helopeltis_00535.jpg,4. Helopeltis,4. Helopeltis,False,62,32,0.8769,False,False,False
4. Helopeltis/helopeltis_00365.jpg,5. Red spider/red_spider_00491.jpg,4. Helopeltis,5. Red spider,True,48,34,0.85836,False,False,False
4. Helopeltis/helopeltis_00365.jpg,6. Green mirid bug/green_mirid_bug_00933.jpg,4. Helopeltis,6. Green mirid bug,True,54,56,0.86323,False,False,False
4. Helopeltis/helopeltis_00366.jpg,4. Helopeltis/helopeltis_00479.jpg,4. Helopeltis,4. Helopeltis,False,60,63,0.84937,False,False,False
4. Helopeltis/helopeltis_00366.jpg,4. Helopeltis/helopeltis_00535.jpg,4. Helopeltis,4. Helopeltis,False,64,29,0.86875,False,False,False
4. Helopeltis/helopeltis_00366.jpg,6. Green mirid bug/green_mirid_bug_00780.jpg,4. Helopeltis,6. Green mirid bug,True,60,46,0.83878,False,False,False
4. Helopeltis/helopeltis_00366.jpg,6. Green mirid bug/green_mirid_bug_00895.jpg,4. Helopeltis,6. Green mirid bug,True,64,40,0.84522,False,False,False
4. Helopeltis/helopeltis_00366.jpg,6. Green mirid bug/green_mirid_bug_01008.jpg,4. Helopeltis,6. Green mirid bug,True,60,57,0.83407,False,False,False
4. Helopeltis/helopeltis_00366.jpg,6. Green mirid bug/green_mirid_bug_01010.jpg,4. Helopeltis,6. Green mirid bug,True,60,55,0.83406,False,False,False
4. Helopeltis/helopeltis_00366.jpg,6. Green mirid bug/green_mirid_bug_01011.jpg,4. Helopeltis,6. Green mirid bug,True,60,51,0.84882,False,False,False
4. Helopeltis/helopeltis_00366.jpg,7. Healthy leaf/healthy_00847.jpg,4. Helopeltis,7. Healthy leaf,True,62,61,0.83121,False,False,False
4. Helopeltis/helopeltis_00368.jpg,4. Helopeltis/helopeltis_00369.jpg,4. Helopeltis,4. Helopeltis,False,58,46,0.87385,False,False,False
4. Helopeltis/helopeltis_00368.jpg,4. Helopeltis/helopeltis_00399.jpg,4. Helopeltis,4. Helopeltis,False,62,56,0.88156,False,False,False
4. Helopeltis/helopeltis_00368.jpg,4. Helopeltis/helopeltis_00455.jpg,4. Helopeltis,4. Helopeltis,False,64,51,0.88536,False,False,False
4. Helopeltis/helopeltis_00368.jpg,4. Helopeltis/helopeltis_00545.jpg,4. Helopeltis,4. Helopeltis,False,64,65,0.86395,False,False,False
4. Helopeltis/helopeltis_00368.jpg,5. Red spider/red_spider_00050.jpg,4. Helopeltis,5. Red spider,True,64,134,0.85542,False,False,False
4. Helopeltis/helopeltis_00368.jpg,5. Red spider/red_spider_00248.jpg,4. Helopeltis,5. Red spider,True,62,90,0.88234,False,False,False
4. Helopeltis/helopeltis_00368.jpg,5. Red spider/red_spider_00490.jpg,4. Helopeltis,5. Red spider,True,54,46,0.88105,False,False,False
4. Helopeltis/helopeltis_00368.jpg,6. Green mirid bug/green_mirid_bug_00030.jpg,4. Helopeltis,6. Green mirid bug,True,62,112,0.87228,False,False,False
4. Helopeltis/helopeltis_00368.jpg,6. Green mirid bug/green_mirid_bug_00838.jpg,4. Helopeltis,6. Green mirid bug,True,62,49,0.88033,False,False,False
4. Helopeltis/helopeltis_00368.jpg,7. Healthy leaf/healthy_00142.jpg,4. Helopeltis,7. Healthy leaf,True,64,143,0.84078,False,False,False
4. Helopeltis/helopeltis_00368.jpg,7. Healthy leaf/healthy_00173.jpg,4. Helopeltis,7. Healthy leaf,True,60,114,0.83844,False,False,False
4. Helopeltis/helopeltis_00368.jpg,7. Healthy leaf/healthy_00759.jpg,4. Helopeltis,7. Healthy leaf,True,60,48,0.86922,False,False,False
4. Helopeltis/helopeltis_00368.jpg,7. Healthy leaf/healthy_00796.jpg,4. Helopeltis,7. Healthy leaf,True,58,60,0.86749,False,False,False
4. Helopeltis/helopeltis_00369.jpg,5. Red spider/red_spider_00248.jpg,4. Helopeltis,5. Red spider,True,60,86,0.87044,False,False,False
4. Helopeltis/helopeltis_00369.jpg,5. Red spider/red_spider_00510.jpg,4. Helopeltis,5. Red spider,True,52,66,0.85377,False,False,False
4. Helopeltis/helopeltis_00369.jpg,6. Green mirid bug/green_mirid_bug_00477.jpg,4. Helopeltis,6. Green mirid bug,True,60,54,0.86324,False,False,False
4. Helopeltis/helopeltis_00369.jpg,6. Green mirid bug/green_mirid_bug_00782.jpg,4. Helopeltis,6. Green mirid bug,True,62,50,0.86505,False,False,False
4. Helopeltis/helopeltis_00369.jpg,7. Healthy leaf/healthy_00752.jpg,4. Helopeltis,7. Healthy leaf,True,56,40,0.86251,False,False,False
4. Helopeltis/helopeltis_00369.jpg,7. Healthy leaf/healthy_00795.jpg,4. Helopeltis,7. Healthy leaf,True,50,48,0.86805,False,False,False
4. Helopeltis/helopeltis_00369.jpg,7. Healthy leaf/healthy_00922.jpg,4. Helopeltis,7. Healthy leaf,True,62,55,0.86368,False,False,False
4. Helopeltis/helopeltis_00372.jpg,4. Helopeltis/helopeltis_00491.jpg,4. Helopeltis,4. Helopeltis,False,64,63,0.90851,False,False,False
4. Helopeltis/helopeltis_00373.jpg,4. Helopeltis/helopeltis_00375.jpg,4. Helopeltis,4. Helopeltis,False,64,48,0.9194,False,True,False
4. Helopeltis/helopeltis_00373.jpg,4. Helopeltis/helopeltis_00467.jpg,4. Helopeltis,4. Helopeltis,False,64,94,0.8981,False,False,False
4. Helopeltis/helopeltis_00373.jpg,6. Green mirid bug/green_mirid_bug_00423.jpg,4. Helopeltis,6. Green mirid bug,True,60,121,0.90621,False,False,False
4. Helopeltis/helopeltis_00373.jpg,6. Green mirid bug/green_mirid_bug_00454.jpg,4. Helopeltis,6. Green mirid bug,True,62,110,0.91394,False,False,False
4. Helopeltis/helopeltis_00373.jpg,7. Healthy leaf/healthy_00277.jpg,4. Helopeltis,7. Healthy leaf,True,58,110,0.91215,False,False,False
4. Helopeltis/helopeltis_00373.jpg,7. Healthy leaf/healthy_00279.jpg,4. Helopeltis,7. Healthy leaf,True,62,109,0.91011,False,False,False
4. Helopeltis/helopeltis_00374.jpg,4. Helopeltis/helopeltis_00375.jpg,4. Helopeltis,4. Helopeltis,False,52,64,0.92052,False,False,False
4. Helopeltis/helopeltis_00374.jpg,4. Helopeltis/helopeltis_00376.jpg,4. Helopeltis,4. Helopeltis,False,64,47,0.92825,False,True,False
4. Helopeltis/helopeltis_00374.jpg,4. Helopeltis/helopeltis_00377.jpg,4. Helopeltis,4. Helopeltis,False,64,54,0.92932,False,False,False
4. Helopeltis/helopeltis_00374.jpg,4. Helopeltis/helopeltis_00378.jpg,4. Helopeltis,4. Helopeltis,False,58,42,0.93297,False,True,False
4. Helopeltis/helopeltis_00374.jpg,6. Green mirid bug/green_mirid_bug_01247.jpg,4. Helopeltis,6. Green mirid bug,True,64,82,0.88773,False,False,False
4. Helopeltis/helopeltis_00376.jpg,4. Helopeltis/helopeltis_00377.jpg,4. Helopeltis,4. Helopeltis,False,58,45,0.92495,False,True,False
4. Helopeltis/helopeltis_00376.jpg,6. Green mirid bug/green_mirid_bug_00073.jpg,4. Helopeltis,6. Green mirid bug,True,64,81,0.91959,False,False,False
4. Helopeltis/helopeltis_00376.jpg,6. Green mirid bug/green_mirid_bug_00206.jpg,4. Helopeltis,6. Green mirid bug,True,58,83,0.92118,False,False,False
4. Helopeltis/helopeltis_00376.jpg,6. Green mirid bug/green_mirid_bug_00294.jpg,4. Helopeltis,6. Green mirid bug,True,60,85,0.92409,False,False,False
4. Helopeltis/helopeltis_00376.jpg,6. Green mirid bug/green_mirid_bug_00402.jpg,4. Helopeltis,6. Green mirid bug,True,64,79,0.92094,False,False,False
4. Helopeltis/helopeltis_00376.jpg,7. Healthy leaf/healthy_00205.jpg,4. Helopeltis,7. Healthy leaf,True,54,83,0.92519,False,False,False
4. Helopeltis/helopeltis_00376.jpg,7. Healthy leaf/healthy_00215.jpg,4. Helopeltis,7. Healthy leaf,True,48,81,0.92777,False,False,False
4. Helopeltis/helopeltis_00377.jpg,4. Helopeltis/helopeltis_00552.jpg,4. Helopeltis,4. Helopeltis,False,56,97,0.8952,False,False,False
4. Helopeltis/helopeltis_00377.jpg,4. Helopeltis/helopeltis_00595.jpg,4. Helopeltis,4. Helopeltis,False,54,68,0.91004,False,False,False
4. Helopeltis/helopeltis_00377.jpg,6. Green mirid bug/green_mirid_bug_00423.jpg,4. Helopeltis,6. Green mirid bug,True,62,85,0.91135,False,False,False
4. Helopeltis/helopeltis_00377.jpg,6. Green mirid bug/green_mirid_bug_00452.jpg,4. Helopeltis,6. Green mirid bug,True,62,80,0.90364,False,False,False
4. Helopeltis/helopeltis_00377.jpg,7. Healthy leaf/healthy_00215.jpg,4. Helopeltis,7. Healthy leaf,True,64,86,0.91748,False,False,False
4. Helopeltis/helopeltis_00378.jpg,6. Green mirid bug/green_mirid_bug_00353.jpg,4. Helopeltis,6. Green mirid bug,True,64,103,0.91355,False,False,False
4. Helopeltis/helopeltis_00378.jpg,7. Healthy leaf/healthy_00287.jpg,4. Helopeltis,7. Healthy leaf,True,44,101,0.91881,False,False,False
4. Helopeltis/helopeltis_00379.jpg,4. Helopeltis/helopeltis_00462.jpg,4. Helopeltis,4. Helopeltis,False,60,53,0.90225,False,False,False
4. Helopeltis/helopeltis_00379.jpg,4. Helopeltis/helopeltis_00501.jpg,4. Helopeltis,4. Helopeltis,False,62,88,0.9141,False,False,False
4. Helopeltis/helopeltis_00380.jpg,6. Green mirid bug/green_mirid_bug_00492.jpg,4. Helopeltis,6. Green mirid bug,True,52,109,0.80399,False,False,False
4. Helopeltis/helopeltis_00381.jpg,5. Red spider/red_spider_00137.jpg,4. Helopeltis,5. Red spider,True,64,112,0.87445,False,False,False
4. Helopeltis/helopeltis_00381.jpg,6. Green mirid bug/green_mirid_bug_00916.jpg,4. Helopeltis,6. Green mirid bug,True,64,34,0.88882,False,False,False
4. Helopeltis/helopeltis_00381.jpg,6. Green mirid bug/green_mirid_bug_01015.jpg,4. Helopeltis,6. Green mirid bug,True,36,52,0.88914,False,False,False
4. Helopeltis/helopeltis_00382.jpg,4. Helopeltis/helopeltis_00383.jpg,4. Helopeltis,4. Helopeltis,False,62,75,0.88977,False,False,False
4. Helopeltis/helopeltis_00382.jpg,4. Helopeltis/helopeltis_00398.jpg,4. Helopeltis,4. Helopeltis,False,56,64,0.89701,False,False,False
4. Helopeltis/helopeltis_00382.jpg,5. Red spider/red_spider_00463.jpg,4. Helopeltis,5. Red spider,True,60,61,0.89771,False,False,False
4. Helopeltis/helopeltis_00382.jpg,6. Green mirid bug/green_mirid_bug_00420.jpg,4. Helopeltis,6. Green mirid bug,True,62,112,0.89049,False,False,False
4. Helopeltis/helopeltis_00382.jpg,6. Green mirid bug/green_mirid_bug_00426.jpg,4. Helopeltis,6. Green mirid bug,True,54,113,0.88257,False,False,False
4. Helopeltis/helopeltis_00382.jpg,6. Green mirid bug/green_mirid_bug_00652.jpg,4. Helopeltis,6. Green mirid bug,True,62,83,0.89688,False,False,False
4. Helopeltis/helopeltis_00382.jpg,6. Green mirid bug/green_mirid_bug_00877.jpg,4. Helopeltis,6. Green mirid bug,True,54,48,0.90991,False,True,False
4. Helopeltis/helopeltis_00382.jpg,6. Green mirid bug/green_mirid_bug_01070.jpg,4. Helopeltis,6. Green mirid bug,True,58,93,0.85043,False,False,False
4. Helopeltis/helopeltis_00382.jpg,6. Green mirid bug/green_mirid_bug_01276.jpg,4. Helopeltis,6. Green mirid bug,True,62,62,0.89585,False,False,False
4. Helopeltis/helopeltis_00383.jpg,4. Helopeltis/helopeltis_00455.jpg,4. Helopeltis,4. Helopeltis,False,64,51,0.88315,False,False,False
4. Helopeltis/helopeltis_00383.jpg,5. Red spider/red_spider_00126.jpg,4. Helopeltis,5. Red spider,True,64,120,0.83098,False,False,False
4. Helopeltis/helopeltis_00383.jpg,5. Red spider/red_spider_00218.jpg,4. Helopeltis,5. Red spider,True,60,121,0.87307,False,False,False
4. Helopeltis/helopeltis_00383.jpg,6. Green mirid bug/green_mirid_bug_00426.jpg,4. Helopeltis,6. Green mirid bug,True,62,118,0.88225,False,False,False
4. Helopeltis/helopeltis_00383.jpg,6. Green mirid bug/green_mirid_bug_00541.jpg,4. Helopeltis,6. Green mirid bug,True,58,79,0.86165,False,False,False
4. Helopeltis/helopeltis_00383.jpg,7. Healthy leaf/healthy_00181.jpg,4. Helopeltis,7. Healthy leaf,True,64,153,0.8427,False,False,False
4. Helopeltis/helopeltis_00383.jpg,7. Healthy leaf/healthy_00247.jpg,4. Helopeltis,7. Healthy leaf,True,54,116,0.89156,False,False,False
4. Helopeltis/helopeltis_00383.jpg,7. Healthy leaf/healthy_00793.jpg,4. Helopeltis,7. Healthy leaf,True,58,57,0.87212,False,False,False
4. Helopeltis/helopeltis_00387.jpg,6. Green mirid bug/green_mirid_bug_00495.jpg,4. Helopeltis,6. Green mirid bug,True,54,93,0.85736,False,False,False
4. Helopeltis/helopeltis_00388.jpg,4. Helopeltis/helopeltis_00399.jpg,4. Helopeltis,4. Helopeltis,False,58,80,0.88507,False,False,False
4. Helopeltis/helopeltis_00388.jpg,4. Helopeltis/helopeltis_00547.jpg,4. Helopeltis,4. Helopeltis,False,60,92,0.88023,False,False,False
4. Helopeltis/helopeltis_00388.jpg,4. Helopeltis/helopeltis_00548.jpg,4. Helopeltis,4. Helopeltis,False,62,90,0.88046,False,False,False
4. Helopeltis/helopeltis_00388.jpg,5. Red spider/red_spider_00050.jpg,4. Helopeltis,5. Red spider,True,64,124,0.86034,False,False,False
4. Helopeltis/helopeltis_00388.jpg,5. Red spider/red_spider_00337.jpg,4. Helopeltis,5. Red spider,True,58,107,0.87189,False,False,False
4. Helopeltis/helopeltis_00388.jpg,5. Red spider/red_spider_00476.jpg,4. Helopeltis,5. Red spider,True,58,74,0.88509,False,False,False
4. Helopeltis/helopeltis_00388.jpg,6. Green mirid bug/green_mirid_bug_00216.jpg,4. Helopeltis,6. Green mirid bug,True,58,98,0.86617,False,False,False
4. Helopeltis/helopeltis_00388.jpg,6. Green mirid bug/green_mirid_bug_00425.jpg,4. Helopeltis,6. Green mirid bug,True,50,112,0.87983,False,False,False
4. Helopeltis/helopeltis_00388.jpg,6. Green mirid bug/green_mirid_bug_00833.jpg,4. Helopeltis,6. Green mirid bug,True,64,73,0.87331,False,False,False
4. Helopeltis/helopeltis_00388.jpg,7. Healthy leaf/healthy_00780.jpg,4. Helopeltis,7. Healthy leaf,True,60,81,0.88854,False,False,False
