dataset_version,relative_path,class_folder_raw,normalized_class,filename,extension,detected_format,mime_type,sha256,size_bytes,width,height,aspect_ratio,megapixels,color_mode,decode_ok,corruption_status,truncated,has_exif,exif_make,exif_model,exif_orientation,exif_datetime,exif_software,icc_profile,jpeg_quality_estimate,is_progressive,mean_brightness,std_contrast,laplacian_var_blur,sharpness_flag,phash16,dhash16,ahash8,whash8,colorhash
v3_local_archive,5. Red spider/red_spider_00402.jpg,5. Red spider,red_spider_mite_damage,red_spider_00402.jpg,.jpg,JPEG,image/jpeg,3cfb2b057f9d480a6259d5f4bb48239a63f1f0020d92ea1adf2d28ccb4720c89,180694,1200,900,1.333333,1.08,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 17:39:41,MediaTek Camera Application,False,,False,178.534,52.247,92.653,blurry,a5212725c25e98d23da16d2dc3b926f23e369b4bd9c961bc27340e4334f3c27e,fffefffef7bfc2ef847f819f818d95dd03fb2777177f0ffe07fe87ff83ffd3fe,3f7fc38383dfffff,0f070303030fdfff,06480002000
v3_local_archive,5. Red spider/red_spider_00403.jpg,5. Red spider,red_spider_mite_damage,red_spider_00403.jpg,.jpg,JPEG,image/jpeg,5c20d9fa609ce3e3dc87f52551ad49b48f669fa70ac01df34c4071be1a27c1a0,206473,1200,900,1.333333,1.08,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 17:39:47,MediaTek Camera Application,False,,False,177.683,49.127,128.286,soft,bc052ce4c3e0931a3f1a3d2d94e5c6d34a5a1b4bb52964b468d61e4bb7c9c9ad,fffefffeffffef9fc677c67b83dd0fee81fe80f087fe07fe85fc85ff95ffc3fe,3f3f038183dfffff,0f0f03010307ffff,06e00008000
v3_local_archive,5. Red spider/red_spider_00404.jpg,5. Red spider,red_spider_mite_damage,red_spider_00404.jpg,.jpg,JPEG,image/jpeg,06d417cb0770eac881f2640f1ad42aca879274deb6cc7eb0847f537532be7057,197525,1200,900,1.333333,1.08,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 17:39:59,MediaTek Camera Application,False,,False,184.318,54.527,126.902,soft,a15a18da9285e5a5696a1a5a9694e3a5c96b1c7a261473c899e3cd3f0f1fdad2,fbfefbfeffffecfff39f23f6077647bd216d187e043e83fe8dff8bff97ee8bee,ffff070103e7ffff,7f3f070101030fff,060c0003000
v3_local_archive,5. Red spider/red_spider_00405.jpg,5. Red spider,red_spider_mite_damage,red_spider_00405.jpg,.jpg,JPEG,image/jpeg,05b42cfc4157ea9cc1b1817ba747071da0367f6f790730a1e271fa98f6025a76,162898,1200,900,1.333333,1.08,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 17:47:38,MediaTek Camera Application,False,,False,163.111,52.978,87.813,blurry,a858343c9687cbc7695f3c3e94b9e2e10b469f0ee4b970f01ad0870be92fd8b4,ffbffffecffec7fe90ffa0f7c3bf19ee03ef803f18f613ff8fff87fec3fec5ff,1f1f870101ffffff,0f070301018fffff,06240006000
v3_local_archive,5. Red spider/red_spider_00406.jpg,5. Red spider,red_spider_mite_damage,red_spider_00406.jpg,.jpg,JPEG,image/jpeg,8764bef2741014c91e4433be57cfc42b4e5f5066b83f88cee5e49593efe35e7c,307029,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 17:47:48,MediaTek Camera Application,False,,False,162.322,45.705,83.505,blurry,b3c1f377cd38c931ccc9e4d918e6b9e43386339c7319ee71663198230ec62cc3,067685be05ba09fe12de02ee017c007e027f02ff03ff02ff81bfe9bffdbefefe,ffefc7c783070307,ffefc78703030303,06480009000
v3_local_archive,5. Red spider/red_spider_00407.jpg,5. Red spider,red_spider_mite_damage,red_spider_00407.jpg,.jpg,JPEG,image/jpeg,9ce29baefc7fee352369f95b392a74b95195a28224ab93c29e5ce5ff69f369c0,329277,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 17:49:20,MediaTek Camera Application,True,,False,163.336,51.108,137.995,soft,fd29c1e89ad6381f61e9cf4b9c1ed1f01b03665eccf019a5d3ce9e10f0316661,360c34882188cf188fc0331c0c1d10cd238d059b48f70fe91fd330f10c190819,ffffffe1c1838fff,fffffbe181808080,06e00000000
v3_local_archive,5. Red spider/red_spider_00408.jpg,5. Red spider,red_spider_mite_damage,red_spider_00408.jpg,.jpg,JPEG,image/jpeg,02f7944ae2037f86c14f3f9909ca631917e01e54cd165ddf59b8bee5c206df36,353746,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 17:50:20,MediaTek Camera Application,True,,False,161.449,52.312,101.833,soft,b436c5f0cb493a1f64b4e1a0364bceda99603365e59b3336c66cccd139a3c78c,e3e48d4d184618c43e2e78f7f19b20db08d949b4086e85cf818f18c301fb01dc,ffffe7c38387cfef,ffffe3c383818080,064c0001000
v3_local_archive,5. Red spider/red_spider_00409.jpg,5. Red spider,red_spider_mite_damage,red_spider_00409.jpg,.jpg,JPEG,image/jpeg,3113ea2f211940133af932135b324c1e2fa356448d2936aea21edc868a698fda,242523,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 17:52:42,MediaTek Camera Application,False,,False,173.666,45.222,90.059,blurry,b3b3cc99ce4c31e358e3631c539bcc605e6658c7733c53984e615a3358c65ae6,f880f81af4038e1c069b09bf13ba03ee07cf039e03ff11ff08df647eebafefb7,ffffefcf0707071f,feffcf0707030301,07440002000
v3_local_archive,5. Red spider/red_spider_00410.jpg,5. Red spider,red_spider_mite_damage,red_spider_00410.jpg,.jpg,JPEG,image/jpeg,d7c6eaa407f9981121610419ed79bb10b4759aec5261caa69ec5ba3da0149a1b,264697,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 17:53:15,MediaTek Camera Application,False,,False,180.954,54.44,99.005,blurry,b2d3e4928f2ed36d1cd96cb2638732cb8330f33c8ce6ce7198cd2cc3319b330c,fca0e5a8c63888de10f7203725372577256f036f11ef08df04ff057e0efe3bfe,ffffc3c3c3c7ef1f,ffe7c3c1c1830703,06080006000
v3_local_archive,5. Red spider/red_spider_00411.jpg,5. Red spider,red_spider_mite_damage,red_spider_00411.jpg,.jpg,JPEG,image/jpeg,2e57685e52792bf5a16dd3a88ad0bbf7eb8de8f8fa908e4a089ef394e0444816,497343,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 17:53:21,MediaTek Camera Application,True,,False,183.933,42.988,212.919,soft,b2c39930cf1e66cb3264933c8c93cce3864c732639b3acd9c64c8d4caf337387,f06fc0f300c3c3870e1f273e21fc01e600ea06f51277103f016d80fb017c007e,ffffdfc7c7c3e3c3,ffffcbc780c0c080,07e40000000
v3_local_archive,5. Red spider/red_spider_00412.jpg,5. Red spider,red_spider_mite_damage,red_spider_00412.jpg,.jpg,JPEG,image/jpeg,1059bfd31dbb55d2be46136aa6da9033a74b5368f21d0e363dd7e8d0a81fb22f,287319,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 17:58:09,MediaTek Camera Application,True,,False,194.676,31.6,47.474,blurry,f33e8e71ccc9318e3326ce31c89938c6866c319c3333c673cccc318ec666dabd,c91c0c3918f47382ca4e84a308d908dc00c791cd03a3027001f9021c2126388e,ffffffe7c5c48000,ffffffe7c0000000,070c0003000
v3_local_archive,5. Red spider/red_spider_00413.jpg,5. Red spider,red_spider_mite_damage,red_spider_00413.jpg,.jpg,JPEG,image/jpeg,82269f38b210ac41d8432211b278699389aa9acad4432cce7eff8578fea1c658,337693,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 17:58:30,MediaTek Camera Application,True,,False,177.742,50.309,108.31,soft,b1e0ce38cd8f31c7267c31e733b3c9c38d8cce38fe66b13031e3218fcc988c6c,208503888b018c4133a021e024f024f924c621f121f103f013f813bc019e009f,ffffcfc7c7c7cfc3,ffffc7c787020200,07180000000
v3_local_archive,5. Red spider/red_spider_00414.jpg,5. Red spider,red_spider_mite_damage,red_spider_00414.jpg,.jpg,JPEG,image/jpeg,00fdc9fc0dcb5a19602bd1f00840cbc7249d24f97768f6865fd877f2c9028f27,279714,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 17:59:28,MediaTek Camera Application,True,,False,181.092,47.907,92.775,blurry,b0d9cf0fcd26307066cb9b8e8e3c9ce33193e61e0c6c9f21ccc3399ec73c6464,9922257131e273d8c39c8e6c286e1136217320ea816601e323e326e111e1120d,ffffffc3c387c7fe,ffffffc183810000,06280003000
v3_local_archive,5. Red spider/red_spider_00415.jpg,5. Red spider,red_spider_mite_damage,red_spider_00415.jpg,.jpg,JPEG,image/jpeg,3e51593c1ac8836825157ac39894c8c8f5e64c48332c6239ac49ce5649164686,339570,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 17:59:36,MediaTek Camera Application,False,,False,157.134,56.859,161.699,soft,b2c6d9e3cb4d6596cc9bc669536464721333658971b39b6c6c9351cc70cc64e6,0c08127e03fe01de00dc04ff02eb00bf00b60033007b41fb60f7f47ffe6efe7f,ffcfc78783030717,ffcfc70703030707,066c0000000
v3_local_archive,5. Red spider/red_spider_00416.jpg,5. Red spider,red_spider_mite_damage,red_spider_00416.jpg,.jpg,JPEG,image/jpeg,402f4eedc177f06c5242db88fd95f5fcfbe2e8a28e8e85ec46871dd8f7016d38,243036,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:00:36,MediaTek Camera Application,False,,False,174.868,46.968,93.422,blurry,e596b99c984bc663332d30ce6632c939cc9892e698cf666c3319369c4d35cd9b,f860f3a0c0e0e536c9be91bb923b017b819b84de84f6007e823410a89250b830,ffffe3c3e1e3f7ff,ffffc0c0c0c0f232,0624000a000
v3_local_archive,5. Red spider/red_spider_00417.jpg,5. Red spider,red_spider_mite_damage,red_spider_00417.jpg,.jpg,JPEG,image/jpeg,7c78a09bba597f1a53e2636bbe1b9e0cdfdb2d41d97f24e53fe12a5990e6c2c2,263344,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:00:40,MediaTek Camera Application,False,,False,172.989,43.83,75.795,blurry,b1e5c60c9e58b0f3658e49987333c6633cd0c72634cc6d986d339bccd31998f3,e3668586c26ec06e44ee019ec93f413e823a42f020f821b0a778a6f81b202780,fff7e1c3c3c7cfff,ffe1c10103078f9f,06280003000
v3_local_archive,5. Red spider/red_spider_00418.jpg,5. Red spider,red_spider_mite_damage,red_spider_00418.jpg,.jpg,JPEG,image/jpeg,91965c783adc81a45e206f29d0e08b2259aa581d44bc78a1e3076e79d3c85c69,329313,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:00:45,MediaTek Camera Application,True,,False,158.799,49.576,55.955,blurry,b0d8cf0ecb273c70ec9a73c7e249cb1c1d72ccb931c762c5c71c2626dc3099b3,810f081d18cb731bc8c591670273223d20b64076007f24ff00ff01f105710df8,ffffe7c3c3c3c7ff,ffffe7c381810082,06380001000
v3_local_archive,5. Red spider/red_spider_00419.jpg,5. Red spider,red_spider_mite_damage,red_spider_00419.jpg,.jpg,JPEG,image/jpeg,a60f20924f847b04b62ef72f8a011a296253e41bc6d24c87eea803406dd4f52c,380056,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:01:23,MediaTek Camera Application,True,,False,178.45,39.438,128.1,soft,f6cec4d38b399b6dc8e7a996758e32d923316624c461b66698ccc9b691861dd1,01c703050e6388613930b3701330133802720278027808fc09fe096718f728db,ffe7e3c3c3c3c3e1,ffe7c3c3c3c38100,066c0000000
v3_local_archive,5. Red spider/red_spider_00420.jpg,5. Red spider,red_spider_mite_damage,red_spider_00420.jpg,.jpg,JPEG,image/jpeg,7bac0f9065abb35caacc7eed9f690c78fed92a3fd043414109489231f92fe0c9,145168,1200,900,1.333333,1.08,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:01:38,MediaTek Camera Application,False,,False,169.229,46.575,79.099,blurry,e08080048b4f32df35f78ffc9fcf3cd21d34332c66c39c92983c39cd69836736,3f0cd800c018800ca088c430f07cc17885bc027480ec859c006700ec02640002,7fffffc3c3c7f9e0,3f7fffc38081c0c0,06600002000
v3_local_archive,5. Red spider/red_spider_00421.jpg,5. Red spider,red_spider_mite_damage,red_spider_00421.jpg,.jpg,JPEG,image/jpeg,54dd88d76320263872612c827ed872b05ca6500ab37fe8124cec02ede526f3ef,332455,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:01:56,MediaTek Camera Application,True,,False,175.123,54.381,156.342,soft,b37cc313cd933c78cc6c71c672c7999e71316638c6195333d6e638e3584ec18c,10841a4244b149b8c1b112f002f0067002f84c66047124f901f803cc0b8c03ce,ffefc7c78787c7cf,ffefc78787860200,06cc0000000
v3_local_archive,5. Red spider/red_spider_00422.jpg,5. Red spider,red_spider_mite_damage,red_spider_00422.jpg,.jpg,JPEG,image/jpeg,03cb7a421efe6137c7eea6f087ac4eedab99021b9dd0c0fbabe1e61f24598cef,306406,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:01:58,MediaTek Camera Application,False,,False,175.94,58.904,75.695,blurry,b2cdd9b2cd3666991cd3366c33cc73266338cd32463398d91ce76ccd198e3318,cee3c77cc6bf88df10fb226f266f066f036f136f136f816ee86efcdefefafffc,ffefc7870747273f,ffef070703070707,06080003000
v3_local_archive,5. Red spider/red_spider_00423.jpg,5. Red spider,red_spider_mite_damage,red_spider_00423.jpg,.jpg,JPEG,image/jpeg,41045c5918dcdd3697f8d68aa1f0e208dbaded6515a037f8400f1bd96a932732,231048,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:02:41,MediaTek Camera Application,True,,False,173.685,56.216,77.601,blurry,bc1f9a1fc3e065f036939b4f69a4d4f2c64b63a599d26c19948d4a42c738d396,c8204b251e2130104cc20f4213c314e3093505b7009b081d0606003e001e801e,ffff9f8783c1f1ff,ffff8f878180c081,06580000000
v3_local_archive,5. Red spider/red_spider_00424.jpg,5. Red spider,red_spider_mite_damage,red_spider_00424.jpg,.jpg,JPEG,image/jpeg,6f64bb3fbbe08578c91ca203da62633901c06d7a0e8ecfd3d6889d3934e58900,167873,1200,900,1.333333,1.08,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:03:47,MediaTek Camera Application,False,,False,165.543,43.337,47.263,blurry,fc2c93d6cbd02c2f343e92d0cb436d2f34b4b2d05b4bcd2de4b030d2934fcb2c,80208038807e007e803e861e90eec07ecc1d809f807e803f003f012f00070007,ffffffc381c1e1f0,fffff3c180c0c0c0,07000006000
v3_local_archive,5. Red spider/red_spider_00425.jpg,5. Red spider,red_spider_mite_damage,red_spider_00425.jpg,.jpg,JPEG,image/jpeg,e0626c1d903327236c1c778f0fd2fbb831c3a5223c269bdaa298ee63752a8706,154601,1200,900,1.333333,1.08,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:04:26,MediaTek Camera Application,False,,False,166.208,37.923,61.093,blurry,e50c96d09af369ad679c9672c96b698c3694e673c96999843192663b366d9866,803c803c001c001c001e000e00ee08f60318810d000d000d8019800180008080,fffff9e2c0e0e0f0,fff3f0e0c0e0e0e0,07380001000
v3_local_archive,5. Red spider/red_spider_00426.jpg,5. Red spider,red_spider_mite_damage,red_spider_00426.jpg,.jpg,JPEG,image/jpeg,a0aa1ded14a7d117461fd5fbf91a518cc6d5783bfb415f43452462ec0229400d,148023,1200,900,1.333333,1.08,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:04:31,MediaTek Camera Application,False,,False,178.369,32.56,43.048,blurry,f1c58f18de3a24e661c19f19de6e21e33199c60ecc6019b1738e669ecc71d965,00688018801c808c01840186094a1176233e227c026704810001810381038001,ffffffe3c0c0f8e0,fffffcc0c0c0c0c0,07380002000
v3_local_archive,5. Red spider/red_spider_00427.jpg,5. Red spider,red_spider_mite_damage,red_spider_00427.jpg,.jpg,JPEG,image/jpeg,c223e88960a4ebb531a99c90496d95f05bc652cdcb865c9d298ef89899e99f52,276735,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:04:33,MediaTek Camera Application,True,,False,181.023,41.714,104.18,soft,b27cc7c3cd963838e66138cf331ece309cd3c38f3c6c338ec7333831c3891c66,f8c27981e181070f0d8c10d03268146624632ce809e443e947ce0ce403c105b2,ffffe7c7c7c780c0,ffffe7c7c4800080,072c0002000
v3_local_archive,5. Red spider/red_spider_00428.jpg,5. Red spider,red_spider_mite_damage,red_spider_00428.jpg,.jpg,JPEG,image/jpeg,ea21aa3b68304453f4f0497766196dd14d4346d7a8d8dc70d29dc73e517c5154,256186,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:04:38,MediaTek Camera Application,True,,False,185.325,43.803,134.818,soft,e4a7cbc09b5a74d665a45919325a47e47d2d765b48d23b2c66694cc2398e6739,8000f380e30486080c5838e0e192041b085a323a04f843ec073c183d06cf0343,fcfffff3e38280e0,f8fffff3c0808080,07400006000
v3_local_archive,5. Red spider/red_spider_00429.jpg,5. Red spider,red_spider_mite_damage,red_spider_00429.jpg,.jpg,JPEG,image/jpeg,0e635f8e60ba1bae731243e781f2fd36f479d36233a768c4f8eaa1d043798120,148830,1200,900,1.333333,1.08,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:04:39,MediaTek Camera Application,False,,False,181.206,49.811,61.425,blurry,f185995cde5a64d330e59a4cc71f4da71c7036da6387c92d9e380c96c1c77349,8000800080188018800c89d891f0c2fac4dc903e80f400e80040800080008000,ffffefc3c1e3fcf8,ffffe2c0c0c0e0e0,07480003000
v3_local_archive,5. Red spider/red_spider_00430.jpg,5. Red spider,red_spider_mite_damage,red_spider_00430.jpg,.jpg,JPEG,image/jpeg,e1f1cb15f24e10f1e9184bddd0ba2f4546d064c386c7b1671987df578f4442da,260894,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:04:51,MediaTek Camera Application,False,,False,179.662,40.323,48.887,blurry,b306f336ccd91d99766626663199c33bccce9cccc63306663399333339ccc98c,007d00fc0dbc5a7d21bf01db00df02df02df01fe01bb337b76df7f7eff7eff7b,ffffcf07070f1f3f,ffff070703030707,07380001000
v3_local_archive,5. Red spider/red_spider_00431.jpg,5. Red spider,red_spider_mite_damage,red_spider_00431.jpg,.jpg,JPEG,image/jpeg,924fca65065dec1bbaa8d4d066e430ae169029717864884560709c76a93102ca,136431,1200,900,1.333333,1.08,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:06:22,MediaTek Camera Application,False,,False,181.417,45.773,41.566,blurry,f1e1f8e18e1ec70e61e138e19a18c71e6da738613258b396cd67ce69669c31c6,8000001000108080001883c025f8a47e827c80fc84d8803480e0806080cc80c8,ffffefc3c3f7ffff,fef0c0c0c0e0e6fe,071c0000000
v3_local_archive,5. Red spider/red_spider_00432.jpg,5. Red spider,red_spider_mite_damage,red_spider_00432.jpg,.jpg,JPEG,image/jpeg,fc9e12301e7f38a101e13689205c781e798b3dd983f3e5067fc107dae82d31cd,341503,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:06:38,MediaTek Camera Application,False,,False,160.685,48.338,82.115,blurry,b2c7dce3cd3c660cecc933303366999b9993cccdce4ce666331c339318c619cc,8020003400b2023a03b600de007e006f027f026f006f00f701bf0377064b4c23,ffffc7c3c307c7ff,ffffc781000001ff,06c00008000
v3_local_archive,5. Red spider/red_spider_00433.jpg,5. Red spider,red_spider_mite_damage,red_spider_00433.jpg,.jpg,JPEG,image/jpeg,f194c92b4b755b05c2cc68e2169062fd569110d81714315144a8eb2a097a3282,326897,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:06:39,MediaTek Camera Application,False,,False,159.688,48.234,74.125,blurry,f39ed9c6d9216618ccd33365326d999e9936ccd98c99e6642639333632e41999,801080100438033801da00ee127e0237033700370077207b00de01be826b2401,ffffc7c3c303e7ff,ffffc780000081ff,06c00008000
v3_local_archive,5. Red spider/red_spider_00434.jpg,5. Red spider,red_spider_mite_damage,red_spider_00434.jpg,.jpg,JPEG,image/jpeg,9b3b5639af87d8ffbe703bf2776ed9fe774a6a2883f5a55603a8425f611f83cd,266249,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:08:15,MediaTek Camera Application,True,,False,180.209,40.429,69.591,blurry,f3c7e663cc3a999e3cf16ccd338c2666cc649933f633cccc998830c78c4cc718,42034143c28784c700c612e601e20763236203e313b10b1252c30c1e0e071207,ffffc7c7c7ced891,ffffc7c7c4c08000,07e80000000
v3_local_archive,5. Red spider/red_spider_00435.jpg,5. Red spider,red_spider_mite_damage,red_spider_00435.jpg,.jpg,JPEG,image/jpeg,3895aefd8c353ab297388659360275dddfb98df80370da6fec74dc615f3bb7e1,276821,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:08:17,MediaTek Camera Application,True,,False,156.592,37.383,76.261,blurry,fc0fdb05c1f060d93a6d8d07e7c3f368ec36b19b98cd0e36b31ec1e1c0f8380c,000c808c010c830c210c1e0c1f010fc40ce9226c1177483016190189181c0c1e,ffffbf8fc7c3f000,ffffbf8f80c08000,07380000000
v3_local_archive,5. Red spider/red_spider_00436.jpg,5. Red spider,red_spider_mite_damage,red_spider_00436.jpg,.jpg,JPEG,image/jpeg,761dbb98d1989cbfc1b226ed0a4bb89cedb8f80829cbd31fc083753a3e2a2fad,287283,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:08:22,MediaTek Camera Application,False,,False,170.893,46.69,89.745,blurry,b1c6c551cd79114f74d34596532cd66bccba19a666eb649a333a866f988b09b2,f6fc3e5ede5bff3fc4ce38fcd1bcd37ac332a26092c003b81e7818b688fc51e0,feffe34343c7ffff,7e7f03030307bf07,06200007000
v3_local_archive,5. Red spider/red_spider_00437.jpg,5. Red spider,red_spider_mite_damage,red_spider_00437.jpg,.jpg,JPEG,image/jpeg,22f39ccbb8f4bc68ce5d28be3b36c33c57a59bbf205eb092a8dee091e926ae44,301535,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:08:27,MediaTek Camera Application,False,,False,173.455,42.546,57.509,blurry,b060cdb3cf9f264c307899b231c3ccc9c7367337199930cc38e7cc736738f189,3f7ebf7ee7fefbfe84fee77fa7ff64dfe66fe66ee36dc0ff8cfec7bec3fec7aa,ffffcf070707ffff,3f1f070707070f1f,07040006000
v3_local_archive,5. Red spider/red_spider_00438.jpg,5. Red spider,red_spider_mite_damage,red_spider_00438.jpg,.jpg,JPEG,image/jpeg,a3134378d313e8eebb2ac44114240f24bafac0a5ca141f063f5837b6afbf45f1,273953,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:09:01,MediaTek Camera Application,False,,False,170.027,40.949,61.184,blurry,b2cd30cdcd32cb3c326724c931993326ce66cd998d32cc664cd973d97666338c,fefedffefe7eabde13ee836e027f436e02fa01d4e9a46f7ceff69ffedfbcf3f5,ff7f070707efffff,1f0f0707070f3f0f,07180002000
v3_local_archive,5. Red spider/red_spider_00439.jpg,5. Red spider,red_spider_mite_damage,red_spider_00439.jpg,.jpg,JPEG,image/jpeg,372445e23078e3d3426d19e75d6f9cb3471924d549ca7063bf686d8ee9d5c9c3,298704,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:09:06,MediaTek Camera Application,False,,False,173.54,43.862,61.759,blurry,b0e0e718cf9f3872366861cf33a7c63ccc989c716666338e3333999c1c99cc63,f0ffeefed9bece7e09bed1db62ffe76ee6eec6eee6dce3ace37e8cfc83bcc3cc,ffffc707074fffff,3f1f070307070f5f,06040006000
v3_local_archive,5. Red spider/red_spider_00440.jpg,5. Red spider,red_spider_mite_damage,red_spider_00440.jpg,.jpg,JPEG,image/jpeg,dcfbf54fb18e3efcdc2f29f2331ac1b95238824c433940be62e9709d05aa9196,310565,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:09:15,MediaTek Camera Application,False,,False,173.653,40.489,64.413,blurry,b36489b3cc9b66cc38e39b32631cccc9cc32332c74cf2773331cccdb4c7198cc,dfffcffef7fff6ffedbf61fee2dfc7dec3fee27ef1faf8daf2dcf3bc53dc6998,ffff07074767ffff,3f1f030303077f1f,07200013000
v3_local_archive,5. Red spider/red_spider_00441.jpg,5. Red spider,red_spider_mite_damage,red_spider_00441.jpg,.jpg,JPEG,image/jpeg,2c5a567f6f64e4484f038ad44919e4aa8f22db226930c337efd2cfe55a295783,289640,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:09:52,MediaTek Camera Application,False,,False,170.194,43.982,64.137,blurry,b39a266cd964d9936cd3cc49336c66c6933093334cdbd9998e6664cc67269366,e9ffecfedb7f89be00fe606e007680370135003300f301c6c93a16fe87b6a65a,ffef070303c7ffff,1f0707030307cfff,072c0002000
v3_local_archive,5. Red spider/red_spider_00442.jpg,5. Red spider,red_spider_mite_damage,red_spider_00442.jpg,.jpg,JPEG,image/jpeg,164c9182a0bd54ac127035ec8c80b87991c3d9fc7718423834de25bf9613483a,307106,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:10:09,MediaTek Camera Application,True,,False,191.094,33.741,57.401,blurry,f3a3c63ccc7c31e7333ece3918c7238e233800f38ced88ce333e833108f785de,ec011811181110906088820285b3099101c413cf23d987e705cc00e9109e023f,fffeffe7c5c0c000,fffefee4c1c08000,07c80000000
v3_local_archive,5. Red spider/red_spider_00443.jpg,5. Red spider,red_spider_mite_damage,red_spider_00443.jpg,.jpg,JPEG,image/jpeg,b76694e591f8c4dc5ab1a5005daa01f82c29ee1f4c1e23663aa5406537b02b57,315467,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:10:12,MediaTek Camera Application,True,,False,162.535,28.485,59.185,blurry,f3cbce38d9a63389e618dce33326660c8cd399b6d72c78c967928c6499cd2319,183118f130e163918405082311c82036407788ed01f303a8077c1b07231308a7,fffffff3e3c78000,fffeffe3c1800000,07640009000
v3_local_archive,5. Red spider/red_spider_00444.jpg,5. Red spider,red_spider_mite_damage,red_spider_00444.jpg,.jpg,JPEG,image/jpeg,e06ac20307419fb0df30087e6023e5bc2f4ab6fc0b48d433be4ac881adde5c57,337228,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:11:38,MediaTek Camera Application,True,,False,189.804,38.36,49.658,blurry,f269c60ecd9638f032c5c60d983c9973c4c33c9e333cc6649c7b1997c38e3e78,901018113880e000c7008c400860126824e201c20784471103e001e81044020e,ffffffc7c7c8e080,fffefec6c480c000,07680001000
