test_index,true,pred,correct,confidence_calibrated,answered,mask_basis,mask_status,leaf_area_fraction,mask_touches_border,flagged,zero_map,cam_mass_on_leaf,concentration_ratio,cam_mass_on_leaf_dilated,concentration_ratio_dilated,peak_on_leaf,peak_on_leaf_dilated
267,3. Gray Blight,3. Gray Blight,True,0.843873261691558,True,lab_distance_from_border_median,ok,0.08623644770408163,False,False,False,0.627606987953186,7.277746297097079,0.7163784503936768,6.525963167565926,True,True
268,3. Gray Blight,3. Gray Blight,True,0.9987967222598683,True,lab_distance_from_border_median,ok,0.2906967474489796,False,False,False,0.8729573488235474,3.002982855791191,0.9034497737884521,2.7862013429384986,True,True
269,3. Gray Blight,3. Gray Blight,True,0.9994569451021875,True,lab_distance_from_border_median,ok,0.2721420599489796,False,False,False,0.8557713031768799,3.1445756798391153,0.8899009823799133,2.855148774978869,True,True
270,3. Gray Blight,3. Gray Blight,True,0.9953345333020137,True,lab_distance_from_border_median,ok,0.3881337691326531,False,False,False,0.8908672332763672,2.295258243741977,0.9163730144500732,2.1531225648816146,True,True
271,3. Gray Blight,2. Brown Blight,False,0.48039639031664516,False,lab_distance_from_border_median,ok,0.13472576530612246,False,False,False,0.724594235420227,5.378289993556998,0.7629536986351013,4.836023848245938,True,True
272,3. Gray Blight,3. Gray Blight,True,0.9796213817740462,True,lab_distance_from_border_median,ok,0.1770966198979592,False,False,False,0.7722381949424744,4.360547340697006,0.8168480396270752,3.967683178734571,True,True
273,3. Gray Blight,3. Gray Blight,True,0.9568588416288464,True,lab_distance_from_border_median,ok,0.15668845663265307,False,False,False,0.5781674385070801,3.689917246824122,0.6526103019714355,3.5229020453704947,False,True
274,3. Gray Blight,3. Gray Blight,True,0.9605133615100557,True,lab_distance_from_border_median,ok,0.3665298150510204,False,False,False,0.7834232449531555,2.1374065977254926,0.8211735486984253,2.0081491363433175,True,True
275,3. Gray Blight,3. Gray Blight,True,0.8996547084471783,True,lab_distance_from_border_median,ok,0.2381218112244898,False,False,False,0.6918659210205078,2.9055125923271676,0.7529240250587463,2.7646334344198795,True,True
276,3. Gray Blight,3. Gray Blight,True,0.8180272917454157,True,lab_distance_from_border_median,ok,0.1639827806122449,False,False,False,0.7155117392539978,4.363334592708871,0.7636650800704956,4.003098522525824,True,True
277,3. Gray Blight,3. Gray Blight,True,0.6085573113584924,False,lab_distance_from_border_median,ok,0.12053571428571429,False,False,False,0.6211167573928833,5.152968653926143,0.689163088798523,4.814067540519934,True,True
278,3. Gray Blight,3. Gray Blight,True,0.9612454601279572,True,lab_distance_from_border_median,ok,0.2746532206632653,False,False,False,0.7475289106369019,2.7217190784498357,0.7928750514984131,2.502409018995117,True,True
279,3. Gray Blight,3. Gray Blight,True,0.9985906860855842,True,lab_distance_from_border_median,ok,0.1340282206632653,False,False,False,0.823546290397644,6.144573779478392,0.8689436912536621,5.445930383755153,True,True
280,3. Gray Blight,3. Gray Blight,True,0.703627107945927,True,lab_distance_from_border_median,ok,0.13919005102040816,False,False,False,0.6257977485656738,4.495994821310316,0.6927279829978943,4.208028967905852,True,True
281,3. Gray Blight,3. Gray Blight,True,0.7187339136954171,True,lab_distance_from_border_median,ok,0.10128348214285714,False,False,False,0.5852600336074829,5.778435152752669,0.660507082939148,5.2572340408557565,True,True
282,3. Gray Blight,3. Gray Blight,True,0.6258366145484933,False,lab_distance_from_border_median,ok,0.12741151147959184,False,False,False,0.7147663831710815,5.609904276864099,0.7853455543518066,5.114940100617374,True,True
283,3. Gray Blight,3. Gray Blight,True,0.9955798371224164,True,lab_distance_from_border_median,ok,0.1720344387755102,False,False,False,0.7296731472015381,4.241436496059358,0.7848206162452698,3.9155970210522675,True,True
284,3. Gray Blight,3. Gray Blight,True,0.9998281461537107,True,lab_distance_from_border_median,ok,0.07808514030612244,False,False,False,0.5078355073928833,6.503612664355619,0.5971390008926392,6.186670763739224,True,True
285,3. Gray Blight,3. Gray Blight,True,0.9185236964606098,True,lab_distance_from_border_median,ok,0.24200813137755103,False,False,False,0.7872149348258972,3.2528449781622513,0.8286257386207581,3.022911521087331,True,True
286,3. Gray Blight,3. Gray Blight,True,0.9990477125354623,True,lab_distance_from_border_median,ok,0.07439811862244898,False,False,False,0.6185195446014404,8.31364496917275,0.6969878673553467,7.503124486681372,True,True
287,3. Gray Blight,7. Healthy leaf,False,0.465500501802294,False,lab_distance_from_border_median,ok,0.14977279974489796,False,False,False,0.4600805640220642,3.0718566041744637,0.5331250429153442,3.0226081529175493,True,True
288,3. Gray Blight,3. Gray Blight,True,0.9078278241047619,True,lab_distance_from_border_median,ok,0.2557397959183674,False,False,False,0.7806699872016907,3.052594862673942,0.8248579502105713,2.8504182169260073,True,True
289,3. Gray Blight,3. Gray Blight,True,0.9676485084049238,True,lab_distance_from_border_median,ok,0.14481026785714285,False,False,False,0.6772626042366028,4.67689628821577,0.740274965763092,4.272375969879102,True,True
290,3. Gray Blight,3. Gray Blight,True,0.9984882926659989,True,lab_distance_from_border_median,ok,0.10495057397959184,False,False,False,0.7339296340942383,6.993097858016045,0.7969080209732056,6.3977050976562495,True,True
291,4. Helopeltis,7. Healthy leaf,False,0.5963829361077402,False,lab_distance_from_border_median,ok,0.09956951530612244,False,False,False,0.31054919958114624,3.1189184624066444,0.3833845853805542,3.1036955398603885,True,True
292,4. Helopeltis,4. Helopeltis,True,0.9988142538734177,True,lab_distance_from_border_median,ok,0.04922672193877551,False,False,False,0.42244279384613037,8.581574746568194,0.5182406306266785,7.681903067156343,True,True
293,4. Helopeltis,4. Helopeltis,True,0.9888899808518723,True,lab_distance_from_border_median,ok,0.04942602040816327,False,False,False,0.43356263637542725,8.771951146279612,0.5354949235916138,7.727636838117002,True,True
294,4. Helopeltis,4. Helopeltis,True,0.5034924784117853,False,lab_distance_from_border_median,ok,0.1123046875,False,False,False,0.617935299873352,5.502310844089674,0.6837185621261597,5.039850532281797,True,True
295,4. Helopeltis,4. Helopeltis,True,0.9973919013095197,True,lab_distance_from_border_median,ok,0.05349170918367347,False,False,False,0.48156994581222534,9.002702533932272,0.5698102712631226,8.168800048828125,True,True
296,4. Helopeltis,4. Helopeltis,True,0.9766479696329453,True,lab_distance_from_border_median,ok,0.05626195790816327,False,False,False,0.44172346591949463,7.8511925703069645,0.5309514999389648,7.2178332324403955,True,True
297,4. Helopeltis,4. Helopeltis,True,0.8629944872065264,True,lab_distance_from_border_median,ok,0.039560746173469385,False,False,False,0.4140756130218506,10.46683020603747,0.5115643739700317,9.6424695823893,True,True
298,4. Helopeltis,4. Helopeltis,True,0.9859645297742903,True,lab_distance_from_border_median,ok,0.06833944515306123,False,False,False,0.4655376076698303,6.812136192021407,0.5613048076629639,6.2936379953736035,True,True
299,4. Helopeltis,4. Helopeltis,True,0.9836353478169088,True,lab_distance_from_border_median,ok,0.05313297193877551,False,False,False,0.4308640956878662,8.109166115991888,0.5157765746116638,7.440944625564934,True,True
300,4. Helopeltis,4. Helopeltis,True,0.5049789340838559,False,lab_distance_from_border_median,ok,0.04428411989795918,False,False,False,0.3861314058303833,8.719410179543345,0.47539615631103516,8.185819333926734,False,True
301,4. Helopeltis,4. Helopeltis,True,0.97952610232236,True,lab_distance_from_border_median,ok,0.04807079081632653,False,False,False,0.4178445637226105,8.692275634057092,0.5096286535263062,8.143671120807625,True,True
302,4. Helopeltis,4. Helopeltis,True,0.972377987087781,True,lab_distance_from_border_median,ok,0.03784677933673469,False,False,False,0.39520615339279175,10.44226643108832,0.48999887704849243,9.611486964341342,True,True
303,4. Helopeltis,4. Helopeltis,True,0.9886132052769007,True,lab_distance_from_border_median,ok,0.035076530612244895,False,False,False,0.35899674892425537,10.234670951149681,0.46050405502319336,9.354757678074392,True,True
304,4. Helopeltis,3. Gray Blight,False,0.871090217534727,True,lab_distance_from_border_median,ok,0.04235092474489796,False,False,False,0.3867248594760895,9.131438376034007,0.5008962154388428,8.569031198724643,False,True
305,4. Helopeltis,6. Green mirid bug,False,0.5668428521880592,False,lab_distance_from_border_median,ok,0.0225406568877551,False,False,False,0.28158095479011536,12.492136151678894,0.3897017240524292,11.632167582423966,True,True
306,4. Helopeltis,4. Helopeltis,True,0.9911922925127477,True,lab_distance_from_border_median,ok,0.022700095663265307,False,False,False,0.2773576080799103,12.218345340665126,0.378997266292572,11.326126762058426,True,True
307,4. Helopeltis,4. Helopeltis,True,0.995923491373842,True,lab_distance_from_border_median,ok,0.03852439413265306,False,False,False,0.38928043842315674,10.104777691836686,0.49317505955696106,9.117742000121622,True,True
308,4. Helopeltis,4. Helopeltis,True,0.5539645397004597,False,lab_distance_from_border_median,ok,0.047154017857142856,False,False,False,0.41761159896850586,8.856331187592456,0.5014209747314453,8.095012492961711,True,True
309,4. Helopeltis,4. Helopeltis,True,0.9831929552204599,True,lab_distance_from_border_median,ok,0.06513073979591837,False,False,False,0.534503161907196,8.206618926516361,0.6126989126205444,7.501898643154816,True,True
310,4. Helopeltis,4. Helopeltis,True,0.9497629519130917,True,lab_distance_from_border_median,ok,0.01709980867346939,False,True,False,0.24703571200370789,14.446694505242478,0.3463901877403259,13.147105945581387,True,True
311,4. Helopeltis,3. Gray Blight,False,0.8250234841819423,True,lab_distance_from_border_median,ok,0.30650111607142855,True,True,False,0.7102605104446411,2.317317860203545,0.7683984637260437,2.285833954818164,False,False
312,4. Helopeltis,3. Gray Blight,False,0.6992188172535878,True,lab_distance_from_border_median,ok,0.3094905931122449,True,True,False,0.7313792705535889,2.3631712460104883,0.7905215620994568,2.335308207235934,True,True
313,4. Helopeltis,4. Helopeltis,True,0.8957248806981972,True,lab_distance_from_border_median,ok,0.051658163265306124,False,False,False,0.549168586730957,10.630819061656057,0.6427227258682251,9.518670452527765,True,True
314,4. Helopeltis,4. Helopeltis,True,0.9925639378152626,True,lab_distance_from_border_median,ok,0.04408482142857143,False,False,False,0.43565189838409424,9.882129138029073,0.5358490943908691,9.03149619084859,True,True
315,4. Helopeltis,4. Helopeltis,True,0.9942216458543173,True,lab_distance_from_border_median,ok,0.06375558035714286,False,False,False,0.5398119688034058,8.466897576330005,0.6286270022392273,7.909224790460248,True,True
316,4. Helopeltis,4. Helopeltis,True,0.9590878338371306,True,lab_distance_from_border_median,ok,0.06915656887755102,False,False,False,0.5876847505569458,8.49788762073352,0.6829450130462646,7.841521504487271,True,True
317,4. Helopeltis,6. Green mirid bug,False,0.6465084805054818,False,lab_distance_from_border_median,ok,0.06521045918367346,False,False,False,0.5508445501327515,8.44718097416288,0.6447840929031372,7.7011870139271155,True,True
318,4. Helopeltis,4. Helopeltis,True,0.968620053660753,True,lab_distance_from_border_median,ok,0.04946588010204082,False,False,False,0.4273808002471924,8.639910972281678,0.5392482876777649,7.87007623109934,True,True
319,4. Helopeltis,4. Helopeltis,True,0.7839763493657126,True,lab_distance_from_border_median,ok,0.05787627551020408,False,False,False,0.3733319938182831,6.450518636992483,0.4562165141105652,6.000293528705561,True,True
320,4. Helopeltis,4. Helopeltis,True,0.7848073251941187,True,lab_distance_from_border_median,ok,0.06251992984693877,False,False,False,0.33689770102500916,5.388644898511591,0.4417434632778168,5.1414799381646334,True,True
321,4. Helopeltis,6. Green mirid bug,False,0.9718645384489454,True,lab_distance_from_border_median,ok,0.09000318877551021,False,False,False,0.6341323852539062,7.045665757860938,0.7081856727600098,6.4583650157045165,True,True
322,4. Helopeltis,4. Helopeltis,True,0.9980337690004423,True,lab_distance_from_border_median,ok,0.03647161989795918,False,False,False,0.4009167551994324,10.992567819063781,0.5115615129470825,10.00316074576493,True,True
323,4. Helopeltis,4. Helopeltis,True,0.718679392814934,True,lab_distance_from_border_median,ok,0.12830835459183673,False,False,False,0.6358358860015869,4.955529887545143,0.7035772204399109,4.62137591475232,True,True
324,4. Helopeltis,6. Green mirid bug,False,0.550500596093946,False,lab_distance_from_border_median,ok,0.08729272959183673,False,False,False,0.6516275405883789,7.464854675014269,0.7212554216384888,6.74300578277116,True,True
325,4. Helopeltis,4. Helopeltis,True,0.6540903407607959,False,lab_distance_from_border_median,ok,0.10720264668367346,False,False,False,0.48558032512664795,4.5295553808430356,0.5645307898521423,4.346462622621005,True,True
326,4. Helopeltis,4. Helopeltis,True,0.946944164030968,True,lab_distance_from_border_median,ok,0.04661591198979592,False,False,False,0.3945898115634918,8.46470217401016,0.4763341546058655,7.775062635492487,True,True
327,4. Helopeltis,4. Helopeltis,True,0.9128157803687249,True,lab_distance_from_border_median,ok,0.04526068239795918,False,False,False,0.36413735151290894,8.04533498437328,0.4419819116592407,7.417018193783967,True,True
328,4. Helopeltis,4. Helopeltis,True,0.8492320802821728,True,lab_distance_from_border_median,ok,0.042470503826530615,False,False,False,0.35904714465141296,8.454035443467525,0.44544196128845215,7.817592112490162,True,True
329,4. Helopeltis,6. Green mirid bug,False,0.9606924862278071,True,lab_distance_from_border_median,ok,0.1132015306122449,False,False,False,0.685286283493042,6.053683901504732,0.7558315992355347,5.420898559640107,True,True
330,4. Helopeltis,4. Helopeltis,True,0.9961792107912288,True,lab_distance_from_border_median,ok,0.04486208545918367,False,False,False,0.3377641439437866,7.528944329863811,0.4066070318222046,6.986956996133882,True,True
331,4. Helopeltis,4. Helopeltis,True,0.8464255349594099,True,lab_distance_from_border_median,ok,0.04398517219387755,False,False,False,0.3666454553604126,8.33566033899595,0.4471869468688965,7.598392226919659,True,True
332,4. Helopeltis,4. Helopeltis,True,0.9974219634298017,True,lab_distance_from_border_median,ok,0.045041454081632654,False,False,False,0.37572720646858215,8.341808987507777,0.45436710119247437,7.80497215660171,True,True
333,4. Helopeltis,4. Helopeltis,True,0.6038414662526519,False,lab_distance_from_border_median,ok,0.03519610969387755,False,False,False,0.18977689743041992,5.391985054059315,0.24824194610118866,5.034675783174309,True,True
334,4. Helopeltis,4. Helopeltis,True,0.9961101712392152,True,lab_distance_from_border_median,ok,0.17183514030612246,False,False,False,0.6068782210350037,3.5317468822375715,0.6707174777984619,3.3383513705005083,True,True
335,4. Helopeltis,4. Helopeltis,True,0.9586901564346495,True,lab_distance_from_border_median,ok,0.03354193239795918,False,False,False,0.38312822580337524,11.42236592864537,0.47342538833618164,10.359612858768536,True,True
336,4. Helopeltis,4. Helopeltis,True,0.9998938745349142,True,lab_distance_from_border_median,ok,0.046556122448979595,False,False,False,0.3568352460861206,7.664625559767631,0.4537277817726135,7.150202631351336,True,True
337,4. Helopeltis,1. Tea algal leaf spot,False,0.653012470271037,False,lab_distance_from_border_median,ok,0.19730548469387754,False,False,False,0.5224268436431885,2.6478070006707703,0.5918431282043457,2.582064237960286,True,True
338,4. Helopeltis,4. Helopeltis,True,0.9411959254912771,True,lab_distance_from_border_median,ok,0.08669483418367346,False,False,False,0.5991816520690918,6.911388177981323,0.6823183298110962,6.313111657127339,True,True
339,4. Helopeltis,4. Helopeltis,True,0.9192640336640593,True,lab_distance_from_border_median,ok,0.06507095025510204,False,False,False,0.543340265750885,8.34996666900962,0.6393447518348694,7.700375004336632,True,True
340,4. Helopeltis,4. Helopeltis,True,0.9762120070820833,True,lab_distance_from_border_median,ok,0.08368542729591837,False,False,False,0.5939619541168213,7.0975553726519705,0.6709703207015991,6.478084820381651,True,True
341,4. Helopeltis,1. Tea algal leaf spot,False,0.7711445977484083,True,lab_distance_from_border_median,ok,0.1447704081632653,False,False,False,0.3623698651790619,2.503065852866824,0.4138743579387665,2.4748611350179415,True,True
342,4. Helopeltis,4. Helopeltis,True,0.6937929612128856,False,lab_distance_from_border_median,ok,0.12091438137755102,False,False,False,0.6817238926887512,5.638071211397854,0.748998761177063,5.139737669696432,True,True
343,4. Helopeltis,4. Helopeltis,True,0.9901326347031864,True,lab_distance_from_border_median,ok,0.09099968112244898,False,False,False,0.5621215105056763,6.177181101868772,0.6345399022102356,5.644154251604464,True,True
344,4. Helopeltis,7. Healthy leaf,False,0.5054287556369134,False,lab_distance_from_border_median,ok,0.1096938775510204,False,False,False,0.5130367279052734,4.676985984624818,0.5863402485847473,4.35145811462628,True,True
345,4. Helopeltis,4. Helopeltis,True,0.7915452071480581,True,lab_distance_from_border_median,ok,0.13649952168367346,False,False,False,0.6225200891494751,4.560602714726831,0.6936279535293579,4.172078182245152,True,True
346,4. Helopeltis,4. Helopeltis,True,0.9965962155134493,True,lab_distance_from_border_median,ok,0.03924186862244898,False,False,False,0.3867904245853424,9.856575085827394,0.48167502880096436,8.92156745851502,True,True
347,4. Helopeltis,4. Helopeltis,True,0.993101437258893,True,lab_distance_from_border_median,ok,0.034658003826530615,False,False,False,0.351350873708725,10.137654651644038,0.44104477763175964,9.043670928668236,True,True
348,4. Helopeltis,4. Helopeltis,True,0.9970400272449784,True,lab_distance_from_border_median,ok,0.03477758290816327,False,False,False,0.3698863983154297,10.635770728868193,0.4651964604854584,9.469248519804609,True,True
349,4. Helopeltis,4. Helopeltis,True,0.9500595670964841,True,lab_distance_from_border_median,ok,0.06987404336734694,False,False,False,0.5217206478118896,7.466587343014653,0.6040483713150024,6.96752438600036,True,True
350,4. Helopeltis,4. Helopeltis,True,0.7790036540581194,True,lab_distance_from_border_median,ok,0.07164779974489796,False,False,False,0.4267413020133972,5.956097794109658,0.509088933467865,5.73894547869773,True,True
351,4. Helopeltis,4. Helopeltis,True,0.9981068518779844,True,lab_distance_from_border_median,ok,0.08633609693877552,False,False,False,0.45253896713256836,5.241596309982398,0.5485172867774963,5.048129747129064,True,True
352,4. Helopeltis,4. Helopeltis,True,0.9998045622257405,True,lab_distance_from_border_median,ok,0.05548469387755102,False,False,False,0.46711182594299316,8.418751069869119,0.5562595129013062,7.7530214775933155,True,True
353,4. Helopeltis,4. Helopeltis,True,0.9919709636609565,True,lab_distance_from_border_median,ok,0.05608258928571429,False,False,False,0.44423365592956543,7.921061805231654,0.5244453549385071,7.381366095201832,True,True
354,4. Helopeltis,4. Helopeltis,True,0.674625533801858,False,lab_distance_from_border_median,ok,0.07009327168367346,False,False,False,0.2935817837715149,4.188444578481527,0.3732627034187317,4.240169664192502,True,True
355,4. Helopeltis,4. Helopeltis,True,0.9000290343676387,True,lab_distance_from_border_median,ok,0.09217554209183673,False,False,False,0.5149242281913757,5.5863433672930745,0.588575005531311,5.218649845827719,True,True
356,4. Helopeltis,4. Helopeltis,True,0.9963445811370131,True,lab_distance_from_border_median,ok,0.06405452806122448,False,False,False,0.4513275921344757,7.045990436508854,0.5296601057052612,6.47253420941724,True,True
357,4. Helopeltis,4. Helopeltis,True,0.9935551699462736,True,lab_distance_from_border_median,ok,0.06409438775510204,False,False,False,0.4575560688972473,7.1387852341381475,0.534060001373291,6.647728759341665,True,True
358,4. Helopeltis,4. Helopeltis,True,0.9711323789552007,True,lab_distance_from_border_median,ok,0.08173230229591837,False,False,False,0.5361214876174927,6.559481044305124,0.6231868863105774,5.94016436313061,True,True
359,4. Helopeltis,4. Helopeltis,True,0.9998222338230881,True,lab_distance_from_border_median,ok,0.07001355229591837,False,False,False,0.46413713693618774,6.629247077401127,0.5544298887252808,6.169677111705409,True,True
360,4. Helopeltis,4. Helopeltis,True,0.9409561220597149,True,lab_distance_from_border_median,ok,0.08539939413265306,False,False,False,0.504692554473877,5.909790808233664,0.5706671476364136,5.509677660150989,True,True
361,4. Helopeltis,4. Helopeltis,True,0.6806510713990981,False,lab_distance_from_border_median,ok,0.18249760841836735,False,False,False,0.7091052532196045,3.8855591553507565,0.7657290697097778,3.5206837534828015,True,True
362,4. Helopeltis,7. Healthy leaf,False,0.9916726118540838,True,lab_distance_from_border_median,ok,0.09580277423469388,False,False,False,0.45246922969818115,4.722924083489898,0.5324656963348389,4.416762899536597,True,True
363,4. Helopeltis,7. Healthy leaf,False,0.8406822917776526,True,lab_distance_from_border_median,ok,0.11734693877551021,False,False,False,0.35819190740585327,3.0524179935455322,0.412881463766098,2.943973330386206,True,True
364,4. Helopeltis,4. Helopeltis,True,0.5229708252162626,False,lab_distance_from_border_median,ok,0.08874760841836735,False,False,False,0.45942923426628113,5.176806929832679,0.5410856604576111,4.763908422376047,True,True
365,4. Helopeltis,4. Helopeltis,True,0.9956316519055128,True,lab_distance_from_border_median,ok,0.04709422831632653,False,False,False,0.3612412214279175,7.670604962491404,0.4560864567756653,7.203208704808241,True,True
366,4. Helopeltis,4. Helopeltis,True,0.897282652978555,True,lab_distance_from_border_median,ok,0.11009247448979592,False,False,False,0.5158112645149231,4.685254527208686,0.5784212350845337,4.39940334873451,True,True
367,4. Helopeltis,4. Helopeltis,True,0.9999402213560712,True,lab_distance_from_border_median,ok,0.05743781887755102,False,False,False,0.4513901472091675,7.858761980002494,0.5311181545257568,7.152277112583031,True,True
368,4. Helopeltis,4. Helopeltis,True,0.9999882990528366,True,lab_distance_from_border_median,ok,0.05317283163265306,False,False,False,0.40879732370376587,7.6880863996102535,0.4924710988998413,7.092488478300354,True,True
369,4. Helopeltis,4. Helopeltis,True,0.9995233299801424,True,lab_distance_from_border_median,ok,0.05100047831632653,False,False,False,0.34951820969581604,6.8532339545514915,0.44733625650405884,6.470321131838471,True,True
370,4. Helopeltis,4. Helopeltis,True,0.9960508865886468,True,lab_distance_from_border_median,ok,0.05000398596938776,False,False,False,0.4173473119735718,8.346280879069724,0.519511342048645,7.753420909765857,True,True
371,4. Helopeltis,4. Helopeltis,True,0.996976245848852,True,lab_distance_from_border_median,ok,0.031748246173469385,False,False,False,0.32730215787887573,10.309298853565895,0.428324431180954,9.372702424306825,True,True
372,4. Helopeltis,4. Helopeltis,True,0.5821854877657402,False,lab_distance_from_border_median,ok,0.058872767857142856,False,False,False,0.4460400938987732,7.576339793996223,0.5318900346755981,7.041718833742166,True,True
373,4. Helopeltis,4. Helopeltis,True,0.9916559176574485,True,lab_distance_from_border_median,ok,0.10630580357142858,False,False,False,0.5526338815689087,5.198529741582595,0.6249147653579712,4.878749535802329,True,True
374,4. Helopeltis,4. Helopeltis,True,0.921721939910842,True,lab_distance_from_border_median,ok,0.06750239158163265,False,False,False,0.48367834091186523,7.165351176142235,0.5632357597351074,6.592236407853686,True,True
375,4. Helopeltis,4. Helopeltis,True,0.9784678435906831,True,lab_distance_from_border_median,ok,0.040138711734693876,False,False,False,0.3818399906158447,9.513010610298226,0.4776044189929962,8.81363711930584,True,True
376,4. Helopeltis,4. Helopeltis,True,0.8574463869586137,True,lab_distance_from_border_median,ok,0.05351163903061224,False,False,False,0.34225183725357056,6.395839175432088,0.4377293586730957,5.9732141149799425,True,True
377,4. Helopeltis,4. Helopeltis,True,0.9821922116595256,True,lab_distance_from_border_median,ok,0.07957987882653061,False,False,False,0.4073992967605591,5.119375686014979,0.4923175275325775,4.791024876158768,True,True
378,4. Helopeltis,4. Helopeltis,True,0.9632012574128361,True,lab_distance_from_border_median,ok,0.03126992984693878,False,False,False,0.33230048418045044,10.626838173510695,0.4351235628128052,9.707763400487021,True,True
379,4. Helopeltis,4. Helopeltis,True,0.9085907596569935,True,lab_distance_from_border_median,ok,0.07786591198979592,False,False,False,0.4998975992202759,6.419980020086143,0.5733948945999146,5.870365686889475,True,True
380,4. Helopeltis,6. Green mirid bug,False,0.9365750684706344,True,lab_distance_from_border_median,ok,0.06778140943877552,False,False,False,0.53590989112854,7.9064436040181185,0.634577214717865,7.10250866064769,True,True
381,4. Helopeltis,4. Helopeltis,True,0.9193002845859545,True,lab_distance_from_border_median,ok,0.08958466198979592,False,False,False,0.5746833086013794,6.414974347582383,0.6518802642822266,5.8796951538063995,True,True
382,5. Red spider,5. Red spider,True,0.9946155164351037,True,lab_distance_from_border_median,ok,0.16862643494897958,False,False,False,0.7249213457107544,4.298978069067819,0.7783595323562622,4.027115683182905,True,True
383,5. Red spider,5. Red spider,True,0.9780834342077954,True,lab_distance_from_border_median,ok,0.07346141581632654,False,False,False,0.5467590093612671,7.44280522347014,0.6336326003074646,6.9478036173573745,True,True
384,5. Red spider,5. Red spider,True,0.6868014394744012,False,lab_distance_from_border_median,ok,0.24661192602040816,False,False,False,0.7913299798965454,3.2088066163964006,0.831700325012207,2.9852919026977967,True,True
385,5. Red spider,5. Red spider,True,0.9060430495089696,True,lab_distance_from_border_median,ok,0.1895328443877551,False,False,False,0.73108971118927,3.857324642337835,0.763338029384613,3.517102751368443,True,True
386,5. Red spider,5. Red spider,True,0.9991498576657634,True,lab_distance_from_border_median,ok,0.14277742346938777,False,False,False,0.6514812707901001,4.562915165154112,0.7097195982933044,4.276043535538526,True,True
387,5. Red spider,5. Red spider,True,0.9668664353298692,True,lab_distance_from_border_median,ok,0.20366310586734693,False,False,False,0.7764974236488342,3.8126562999318825,0.810462474822998,3.482254250446887,True,True
388,5. Red spider,5. Red spider,True,0.9896722378829729,True,lab_distance_from_border_median,ok,0.18638392857142858,False,False,False,0.7833032608032227,4.202633063950224,0.828673243522644,3.9085832550284065,True,True
389,5. Red spider,7. Healthy leaf,False,0.4324934818755566,False,lab_distance_from_border_median,ok,0.09751674107142858,False,False,False,0.4862997531890869,4.986833520542739,0.5563122630119324,4.765839868343302,True,True
390,5. Red spider,5. Red spider,True,0.9986197412281784,True,lab_distance_from_border_median,ok,0.17875079719387754,False,False,False,0.8193397521972656,4.583698450914261,0.863461434841156,4.214498147333643,True,True
391,5. Red spider,5. Red spider,True,0.9997359132378192,True,lab_distance_from_border_median,ok,0.12111367984693877,False,False,False,0.6651360988616943,5.491832959763761,0.7236921191215515,5.070088769763051,True,True
392,5. Red spider,5. Red spider,True,0.6644671876802523,False,lab_distance_from_border_median,ok,0.055963010204081634,False,False,False,0.38898539543151855,6.950758974776309,0.4913378357887268,6.528963784040031,True,True
393,5. Red spider,5. Red spider,True,0.9996148814434789,True,lab_distance_from_border_median,ok,0.05681999362244898,False,False,False,0.46110495924949646,8.1151885076474,0.5537847876548767,7.532313772125533,True,True
394,5. Red spider,5. Red spider,True,0.9780024327447705,True,lab_distance_from_border_median,ok,0.11912069515306123,False,False,False,0.6799163818359375,5.707793939267191,0.7478331327438354,5.254624740030064,True,True
395,5. Red spider,5. Red spider,True,0.977951476495034,True,lab_distance_from_border_median,ok,0.062181122448979595,False,False,False,0.4937329590320587,7.9402387667924925,0.5792019367218018,7.170499969640544,True,True
396,5. Red spider,3. Gray Blight,False,0.9643796693674871,True,saturation,ok,0.04165338010204082,False,False,False,0.34524422883987427,8.288504510176809,0.4249313771724701,7.787201161799072,True,True
397,5. Red spider,5. Red spider,True,0.9412855807861775,True,saturation,ok,0.09145806760204081,False,False,False,0.47109660506248474,5.150957344871483,0.5413395762443542,4.744498616181087,True,True
398,5. Red spider,5. Red spider,True,0.9151578093058352,True,lab_distance_from_border_median,ok,0.1744658801020408,True,True,False,0.6060969829559326,3.4740144181856154,0.691365122795105,3.4920411114724366,True,True
399,5. Red spider,5. Red spider,True,0.8759518142159013,True,lab_distance_from_border_median,ok,0.13584183673469388,True,True,False,0.6108334064483643,4.496651555450869,0.682759702205658,4.14697383099759,True,True
400,5. Red spider,3. Gray Blight,False,0.46392791227058083,False,lab_distance_from_border_median,ok,0.23646763392857142,False,False,False,0.757599949836731,3.2038209088080754,0.8022664785385132,2.9703750610351562,True,True
401,5. Red spider,5. Red spider,True,0.4605244335787902,False,lab_distance_from_border_median,ok,0.24392139668367346,False,False,False,0.8362208008766174,3.4282388189219017,0.8724223375320435,3.1631377417449102,True,True
402,5. Red spider,5. Red spider,True,0.9988945747230729,True,lab_distance_from_border_median,ok,0.08721301020408163,False,False,False,0.649267315864563,7.44461536581817,0.7138227224349976,6.835261244446267,True,True
403,5. Red spider,5. Red spider,True,0.9824614893129123,True,lab_distance_from_border_median,ok,0.05837452168367347,False,False,False,0.5543994307518005,9.49728434189223,0.6320778131484985,8.712949547400841,True,True
404,5. Red spider,5. Red spider,True,0.8896813360509446,True,lab_distance_from_border_median,ok,0.09701849489795919,False,False,False,0.6462541818618774,6.661144171960058,0.7133961915969849,5.985847376182326,True,True
